date,consumption,tavg,tmin,tmax,prcp,wspd
2013-02-12,14.1089999,1.6,1.0,2.0,5.3,9.4
2013-02-13,18.378,1.4,0.0,3.0,0.3,12.6
2013-02-14,13.447,7.5,4.0,10.0,0.5,17.1
2013-02-15,23.2960001,6.5,3.0,9.0,1.5,10.7
2013-02-16,20.9079999,7.2,4.0,10.0,0.0,5.1
2013-02-17,24.284,3.6,-2.0,9.0,0.0,10.4
2013-02-18,10.04,3.8,1.0,7.0,0.3,11.4
2013-02-19,11.928,3.4,-1.0,11.0,0.3,2.9
2013-02-20,14.048,2.9,2.0,4.0,0.0,20.0
2013-02-21,10.5989999,1.5,-1.0,2.0,0.5,21.4
2013-02-22,19.312,0.9,0.0,1.0,0.0,15.1
2013-02-23,18.577,0.7,0.0,2.0,0.0,13.3
2013-02-24,15.5990001,1.5,1.0,2.0,0.0,13.6
2013-02-25,10.911,3.1,1.0,4.0,0.0,15.1
2013-02-26,13.755,3.8,3.0,5.0,0.5,12.9
2013-02-27,17.095,3.4,2.0,6.0,0.3,12.8
2013-02-28,14.984,3.8,1.5,9.1,0.0,13.1
2013-03-01,16.433,4.5,3.0,6.0,0.3,10.9
2013-03-02,22.1150001,3.2,1.0,5.0,0.3,6.8
2013-03-03,21.4150001,3.2,-1.0,8.0,0.0,8.9
2013-03-04,11.805,4.0,2.0,8.0,0.0,15.2
2013-03-05,15.2299999,7.5,1.0,16.0,0.0,5.8
2013-03-06,11.943,8.6,6.0,13.0,0.0,9.3
2013-03-07,11.484,7.7,8.0,11.0,6.1,7.2
2013-03-08,13.063,8.0,7.0,9.0,5.6,6.9
2013-03-09,11.179,5.8,3.0,8.0,2.0,9.3
2013-03-10,20.8089999,2.2,1.0,3.0,0.3,15.0
2013-03-11,12.334,-0.5,-2.0,1.0,0.0,24.7
2013-03-12,16.634,0.7,-2.0,4.0,0.0,21.7
2013-03-13,13.1379999,2.7,1.0,5.0,0.0,13.8
2013-03-14,12.138,2.9,-1.0,6.0,0.0,8.3
2013-03-15,11.856,6.0,3.0,8.0,0.3,21.4
2013-03-16,14.54,6.6,6.0,8.0,6.1,23.6
2013-03-17,27.8650001,5.1,3.0,7.0,8.9,12.1
2013-03-18,12.846,4.0,-2.0,6.0,6.6,7.5
2013-03-19,8.864,4.8,3.0,7.0,2.0,7.2
2013-03-20,11.702,3.7,2.0,6.0,0.0,8.7
2013-03-21,10.475,3.7,1.0,6.0,0.3,19.0
2013-03-22,11.218,3.6,3.0,5.0,0.0,33.1
2013-03-23,19.4089999,1.4,1.0,3.0,9.1,24.8
2013-03-24,19.1419999,0.5,0.0,2.0,0.0,20.7
2013-03-25,11.336,1.2,1.0,2.0,0.3,19.4
2013-03-26,20.369,1.0,0.0,2.0,0.0,17.2
2013-03-27,10.785,1.1,-1.0,3.0,0.0,11.7
2013-03-28,14.036,1.8,-1.0,4.0,0.0,10.7
2013-03-29,17.9,2.0,-1.0,4.0,0.0,12.9
2013-03-30,22.3149999,2.2,1.0,4.0,0.0,11.1
2013-03-31,17.683,1.7,-2.0,5.0,0.0,10.5
2013-04-01,16.246,2.5,1.0,5.0,0.0,20.0
2013-04-02,14.694,3.0,-1.0,6.0,0.0,18.1
2013-04-03,14.197,2.2,0.0,4.0,0.0,20.0
2013-04-04,21.4140002,1.8,1.0,3.0,0.0,17.1
2013-04-05,10.6229999,4.0,1.0,6.0,0.5,19.0
2013-04-06,15.4,4.2,1.0,9.0,0.0,10.6
2013-04-07,13.905,4.5,-1.0,10.0,0.0,8.6
2013-04-08,14.668,5.3,3.0,9.0,0.0,18.8
2013-04-09,12.82,5.8,3.0,8.0,3.0,14.8
2013-04-10,14.86,6.6,3.0,11.0,0.0,10.2
2013-04-11,12.199,6.9,6.0,10.0,10.4,12.5
2013-04-12,10.83,9.1,7.0,11.0,8.1,15.7
2013-04-13,9.575,9.3,6.0,12.0,4.1,17.0
2013-04-14,9.604,15.1,11.0,19.0,2.0,23.9
2013-04-15,14.1599999,13.0,11.0,16.0,0.0,20.3
2013-04-16,9.162,12.5,10.0,16.0,0.0,21.5
2013-04-17,9.639,13.4,9.0,18.0,0.0,18.8
2013-04-18,14.0049999,10.8,9.0,14.0,2.0,30.3
2013-04-19,7.276,8.9,5.0,14.0,0.0,17.8
2013-04-20,11.788,6.8,3.0,11.0,0.0,9.7
2013-04-21,13.001,8.5,3.0,14.0,0.0,9.8
2013-04-22,14.3290001,10.5,7.0,14.0,0.0,15.2
2013-04-23,12.084,14.6,10.0,20.0,0.0,15.1
2013-04-24,9.314,15.1,11.0,19.0,0.0,13.8
2013-04-25,9.414,16.1,12.0,22.0,0.3,14.7
2013-04-26,9.047,9.8,7.0,14.0,0.0,12.6
2013-04-27,18.841,6.9,5.0,9.0,1.0,12.8
2013-04-28,14.178,7.8,3.0,11.0,2.5,13.6
2013-04-29,9.34,10.7,7.0,14.0,0.0,19.7
2013-04-30,9.759,9.3,6.0,13.0,0.0,12.2
2013-05-01,8.321,9.1,3.0,15.0,0.0,9.9
2013-05-02,9.925,10.4,4.0,17.0,0.0,10.7
2013-05-03,9.031,13.0,6.0,20.0,0.0,11.0
2013-05-04,9.809,12.5,7.0,16.0,0.0,21.3
2013-05-05,11.753,13.6,8.0,18.0,1.0,9.0
2013-05-06,14.096,16.2,12.0,20.0,0.0,6.8
2013-05-07,10.203,14.5,9.0,18.0,0.0,10.0
2013-05-08,9.861,13.6,10.0,17.0,0.5,17.5
2013-05-09,9.277,11.0,8.0,14.0,0.5,27.1
2013-05-10,10.773,13.0,10.0,18.0,0.0,26.1
2013-05-11,12.908,10.2,6.0,15.0,1.8,21.9
2013-05-12,16.202,10.4,6.0,15.0,2.3,21.8
2013-05-13,11.821,11.9,8.0,14.0,0.5,26.4
2013-05-14,7.965,9.2,8.0,11.0,0.0,18.2
2013-05-15,11.525,9.3,7.0,14.0,7.6,22.5
2013-05-16,7.714,10.0,2.0,14.0,0.5,8.6
2013-05-17,9.048,9.7,8.0,11.0,0.3,10.3
2013-05-18,16.7,11.8,10.0,15.0,0.0,10.9
2013-05-19,11.673,13.1,9.0,17.0,0.0,9.2
2013-05-20,10.27,13.8,12.0,17.0,0.3,13.2
2013-05-21,11.74,12.6,11.0,16.0,0.0,13.6
2013-05-22,10.101,11.2,10.0,14.0,0.5,13.3
2013-05-23,8.318999999999999,8.2,7.0,10.0,0.0,18.1
2013-05-24,12.757,7.2,6.0,9.0,0.3,19.8
2013-05-25,13.239,10.0,6.0,14.0,5.1,11.7
2013-05-26,10.658,13.3,7.0,19.0,0.0,10.9
2013-05-27,15.88,13.1,8.0,17.0,0.0,17.6
2013-05-28,12.758,11.4,9.0,12.0,2.3,10.2
2013-05-29,8.822,10.8,9.0,12.0,14.0,11.6
2013-05-30,8.719,12.1,11.0,13.0,3.3,11.5
2013-05-31,10.501,15.1,11.0,21.0,0.5,12.5
2013-06-01,10.164,13.8,11.0,17.0,0.0,12.1
2013-06-02,13.81,13.7,10.0,17.0,0.0,12.1
2013-06-03,9.759,12.5,9.0,16.0,0.0,11.7
2013-06-04,11.843,13.6,7.0,19.0,0.0,13.8
2013-06-05,9.0,13.1,9.0,20.0,0.0,13.6
2013-06-06,9.974,14.3,9.0,20.0,0.0,15.1
2013-06-07,8.683,14.3,9.6,20.6,0.5,12.7
2013-06-08,11.31,12.6,9.0,16.0,0.5,15.9
2013-06-09,16.4130001,12.0,10.0,14.0,0.0,14.6
2013-06-10,9.269,12.0,10.0,14.0,0.0,10.1
2013-06-11,11.772,13.8,8.0,17.0,0.0,12.9
2013-06-12,8.609,15.8,14.0,17.0,0.0,20.3
2013-06-13,8.744,14.9,12.0,17.0,2.3,26.3
2013-06-14,9.586,14.4,9.1,19.0,0.0,16.3
2013-06-15,20.53,14.2,12.0,17.0,1.0,23.2
2013-06-16,10.502,14.4,12.0,17.0,3.0,13.3
2013-06-17,10.138,16.0,12.0,20.0,0.3,17.3
2013-06-18,11.055,17.2,13.0,21.0,0.0,9.6
2013-06-19,9.53,20.1,16.0,26.0,0.0,8.5
2013-06-20,10.728,17.5,13.0,19.0,0.0,11.4
2013-06-21,7.634,17.2,15.0,21.0,0.0,14.4
2013-06-22,15.353,14.9,11.0,17.0,1.3,25.3
2013-06-23,13.806,15.2,12.0,17.0,0.5,25.6
2013-06-24,7.993,13.8,12.0,16.0,0.3,17.7
2013-06-25,13.325,15.4,11.0,19.0,0.0,7.6
2013-06-26,9.075,16.6,12.0,21.0,0.0,10.2
2013-06-27,9.34,15.5,13.0,19.0,0.0,10.5
2013-06-28,9.791,16.2,13.0,20.0,1.0,14.0
2013-06-29,8.078,17.2,13.0,21.0,1.3,13.6
2013-06-30,12.817,21.0,16.0,26.0,0.0,19.4
2013-07-01,12.992,17.5,14.0,21.0,0.0,18.7
2013-07-02,11.309,15.5,13.0,18.0,0.0,13.3
2013-07-03,11.492,17.1,15.0,20.0,1.3,16.6
2013-07-04,10.925,18.5,13.0,24.0,0.0,16.9
2013-07-05,7.391,19.5,15.0,24.0,0.0,8.3
2013-07-06,8.52,19.8,13.0,26.0,0.0,9.0
2013-07-07,10.894,21.3,16.0,27.0,0.0,10.1
2013-07-08,9.583,20.0,14.0,25.0,0.0,13.7
2013-07-09,9.686,18.5,12.0,26.0,0.0,12.2
2013-07-10,13.535,17.8,13.0,23.0,0.0,13.6
2013-07-11,13.257,15.2,12.0,21.0,0.0,13.8
2013-07-12,13.372,17.1,12.0,24.0,0.0,8.9
2013-07-13,11.307,21.8,15.0,29.0,0.0,7.0
2013-07-14,14.414,23.3,19.0,28.0,0.0,9.2
2013-07-15,11.139,23.8,18.0,30.0,0.0,7.0
2013-07-16,12.224,23.8,18.0,30.0,0.0,6.1
2013-07-17,10.397,24.2,19.0,30.0,0.0,10.0
2013-07-18,11.244,21.6,18.0,27.0,0.0,13.6
2013-07-19,10.362,21.2,15.0,27.0,0.0,16.6
2013-07-20,14.254,18.9,16.6,24.6,0.0,15.5
2013-07-21,12.454,19.7,16.0,26.0,0.0,13.3
2013-07-22,10.532,24.2,17.0,33.0,0.5,10.3
2013-07-23,19.0020001,23.2,17.0,27.0,0.3,12.3
2013-07-24,10.595,21.2,16.0,26.0,0.5,15.4
2013-07-25,11.442,21.2,17.0,25.0,8.6,11.9
2013-07-26,6.988,22.1,14.3,25.7,0.0,7.6
2013-07-27,9.791,21.6,18.0,28.0,0.0,9.4
2013-07-28,11.427,20.2,16.0,24.0,6.1,21.0
2013-07-29,8.113,20.0,17.0,23.0,2.8,20.4
2013-07-30,12.055,18.4,15.0,20.0,1.0,15.8
2013-07-31,7.453,20.4,18.0,25.0,4.3,17.9
2013-08-01,7.822,25.7,17.0,33.0,0.0,13.6
2013-08-02,7.444,21.8,18.0,26.0,0.0,15.9
2013-08-03,12.845,18.0,15.0,22.0,3.3,15.1
2013-08-04,11.293,19.5,16.0,23.0,0.0,18.0
2013-08-05,8.152,19.8,18.0,23.0,0.0,14.9
2013-08-06,10.651,18.5,12.0,22.0,11.7,10.6
2013-08-07,7.123,18.7,16.0,21.0,0.3,11.9
2013-08-08,10.871,18.9,14.0,25.0,0.0,8.6
2013-08-09,9.441,19.8,15.0,24.0,0.3,16.0
2013-08-10,6.126,17.3,13.0,21.0,0.5,11.9
2013-08-11,10.349,18.2,15.0,23.0,0.0,13.9
2013-08-12,11.465,18.1,15.0,21.0,0.0,17.2
2013-08-13,11.251,17.0,13.0,21.0,0.0,17.3
2013-08-14,8.871,18.0,13.0,23.0,0.5,12.7
2013-08-15,10.235,20.6,17.0,25.0,1.0,18.1
2013-08-16,7.192,19.2,18.0,22.0,1.0,16.1
2013-08-17,13.728,16.2,13.0,20.0,1.0,14.7
2013-08-18,14.735,17.9,15.9,23.9,0.0,14.3
2013-08-19,10.952,18.7,14.0,22.0,0.0,15.4
2013-08-20,9.407,19.5,11.0,23.0,0.0,8.6
2013-08-21,10.612,20.5,15.0,27.0,0.0,11.4
2013-08-22,11.651,18.8,17.0,20.0,2.3,8.3
2013-08-23,9.849,20.5,17.0,25.0,0.5,16.3
2013-08-24,13.365,18.2,16.0,20.0,0.0,13.2
2013-08-25,11.526,18.0,14.0,22.0,9.9,14.7
2013-08-26,13.34,20.0,17.0,25.0,0.8,12.4
2013-08-27,12.656,18.0,13.0,23.0,0.0,7.4
2013-08-28,7.338,18.1,13.0,23.0,0.0,6.0
2013-08-29,10.117,20.0,16.0,24.0,0.0,13.6
2013-08-30,7.622,20.6,17.0,25.0,0.0,17.9
2013-08-31,14.524,17.7,14.0,20.0,0.0,15.4
2013-09-01,12.784,16.7,8.0,20.0,0.0,15.8
2013-09-02,9.663,19.3,13.0,25.0,0.0,15.5
2013-09-03,12.403,20.9,16.0,25.0,0.0,5.1
2013-09-04,10.984,20.3,16.0,26.0,0.0,10.9
2013-09-05,9.945,22.2,17.0,29.0,0.0,6.8
2013-09-06,7.383,16.8,14.0,20.0,0.0,11.8
2013-09-07,11.065,15.2,12.0,18.0,1.3,15.5
2013-09-08,11.859,14.0,12.0,17.0,0.3,12.6
2013-09-09,8.95,12.6,9.0,13.4,3.3,11.4
2013-09-10,12.178,13.5,11.0,17.0,3.3,17.9
2013-09-11,9.09,14.6,12.0,17.0,0.0,17.7
2013-09-12,14.335,15.6,12.0,17.0,2.3,7.2
2013-09-13,8.188,16.6,,19.6,2.0,9.7
2013-09-14,13.839,12.0,9.0,16.0,29.7,15.2
2013-09-15,12.624,13.0,9.0,16.0,0.3,20.2
2013-09-16,13.997,12.3,9.0,15.0,1.8,23.7
2013-09-17,11.321,11.8,9.0,14.0,0.3,16.1
2013-09-18,17.101999799999998,13.6,11.0,16.0,4.6,15.5
2013-09-19,10.782,13.5,9.0,17.0,0.0,17.2
2013-09-20,8.852,14.9,12.0,18.0,0.3,11.7
2013-09-21,17.378,15.6,12.0,19.0,0.0,11.3
2013-09-22,13.837,17.7,16.0,19.0,0.0,10.0
2013-09-23,10.359,16.6,15.0,20.0,0.0,6.0
2013-09-24,9.577,15.4,11.0,21.0,0.3,8.3
2013-09-25,12.613,17.5,14.0,22.0,0.0,6.8
2013-09-26,8.738,15.8,13.0,19.0,0.0,14.4
2013-09-27,12.375,14.0,12.0,17.0,0.0,15.4
2013-09-28,11.207,15.5,11.0,18.0,0.0,18.2
2013-09-29,16.038,15.3,12.0,18.0,0.5,20.1
2013-09-30,11.717,15.8,14.0,19.0,0.0,15.8
2013-10-01,11.415,14.8,10.0,16.0,0.0,17.2
2013-10-02,10.044,15.9,13.0,20.0,0.0,13.9
2013-10-03,10.37,16.2,12.0,18.0,0.0,13.3
2013-10-04,10.474,18.3,16.0,20.0,1.5,17.9
2013-10-05,12.652,15.1,12.0,18.0,0.0,5.2
2013-10-06,10.449,12.7,7.0,18.0,0.0,4.6
2013-10-07,12.254,15.5,12.0,20.0,0.3,10.7
2013-10-08,13.4090001,17.3,15.0,20.0,0.0,14.2
2013-10-09,8.664,14.8,10.0,17.0,0.0,17.5
2013-10-10,8.961,10.2,9.0,12.0,0.0,22.9
2013-10-11,10.172,11.8,9.0,14.0,1.3,20.8
2013-10-12,11.609,12.0,7.0,13.0,5.1,14.1
2013-10-13,16.035,11.0,10.0,12.0,0.0,17.8
2013-10-14,14.057,10.5,10.0,12.0,11.2,16.2
2013-10-15,14.3209998,11.2,7.0,12.0,2.3,13.6
2013-10-16,13.545,11.6,8.0,16.0,0.3,13.4
2013-10-17,11.064,15.2,13.0,18.0,4.6,17.9
2013-10-18,11.893,14.0,11.0,18.0,0.3,12.3
2013-10-19,23.3839999,15.5,14.0,18.0,0.8,12.1
2013-10-20,11.722,15.1,13.0,18.0,0.5,17.2
2013-10-21,11.9030001,16.5,14.0,18.0,12.2,17.7
2013-10-22,11.597,17.6,17.0,19.0,0.5,16.9
2013-10-23,16.517,15.5,12.0,18.0,7.1,24.4
2013-10-24,12.18,12.8,9.0,18.0,0.5,11.7
2013-10-25,9.558,16.1,13.0,19.0,0.5,20.0
2013-10-26,7.328,16.1,15.0,18.0,0.0,23.8
2013-10-27,15.764,14.7,13.0,17.0,0.0,28.0
2013-10-28,10.13,13.5,10.0,17.0,0.0,32.4
2013-10-29,10.025,10.3,5.0,13.0,,20.3
2013-10-30,8.533,10.9,7.0,14.0,0.0,16.0
2013-10-31,10.539,13.0,12.0,14.0,0.5,16.8
2013-11-01,9.114,13.3,12.0,15.0,0.5,13.4
2013-11-02,18.013,12.5,11.0,16.0,0.5,19.5
2013-11-03,14.077,10.0,7.0,11.0,0.0,26.3
2013-11-04,11.801,8.5,4.0,13.0,14.7,18.0
2013-11-05,13.908,9.8,6.0,13.0,5.1,19.7
2013-11-06,9.585,12.6,10.0,16.0,1.8,18.5
2013-11-07,11.0360001,11.6,7.0,14.0,3.3,14.5
2013-11-08,7.026,6.8,3.0,12.0,0.0,7.4
2013-11-09,14.1080001,6.8,5.0,8.0,8.6,11.6
2013-11-10,17.2330001,7.4,5.0,10.0,5.8,12.4
2013-11-11,6.675,10.1,-1.0,13.0,1.0,12.0
2013-11-12,11.409,11.3,6.0,13.0,1.8,9.8
2013-11-13,9.523,7.5,4.0,11.0,1.0,11.7
2013-11-14,10.496,9.0,7.0,10.0,0.5,21.0
2013-11-15,10.347,6.9,5.0,10.0,0.0,10.6
2013-11-16,9.262,6.7,3.0,9.0,0.0,8.5
2013-11-17,10.907,9.2,8.0,10.0,0.0,4.2
2013-11-18,9.282,9.1,8.0,10.0,0.5,9.0
2013-11-19,7.368,4.9,2.0,8.0,0.3,14.6
2013-11-20,13.8900001,4.2,-2.0,7.0,0.0,17.8
2013-11-21,11.168,5.7,3.0,9.0,4.3,16.9
2013-11-22,8.958,5.8,4.0,8.0,0.0,14.3
2013-11-23,8.585,6.0,4.0,8.0,0.0,11.4
2013-11-24,19.417,7.1,5.0,9.0,0.0,13.1
2013-11-25,8.623,6.1,5.0,8.0,0.0,12.8
2013-11-26,12.053,6.2,3.0,7.0,0.0,9.4
2013-11-27,8.02,8.7,6.0,11.0,0.3,7.6
2013-11-28,13.082,9.5,8.0,9.0,0.0,5.8
2013-11-29,12.68,9.2,8.0,11.0,0.0,19.9
2013-11-30,12.173,7.3,6.0,9.0,0.3,15.6
2013-12-01,12.242,6.9,4.0,10.0,0.0,8.5
2013-12-02,9.771,8.3,7.0,10.0,0.0,5.9
2013-12-03,8.616999999999999,6.9,,,0.0,8.7
2013-12-04,14.086,7.1,4.0,9.0,0.0,15.1
2013-12-05,10.283,6.8,3.0,11.0,0.0,28.0
2013-12-06,7.401,6.9,1.0,8.0,0.5,19.5
2013-12-07,11.44,8.2,5.0,9.0,0.0,16.0
2013-12-08,10.159,9.2,6.0,12.0,0.0,19.3
2013-12-09,10.512,8.9,6.0,12.0,0.0,14.2
2013-12-10,14.7819999,6.2,3.0,10.0,0.5,6.5
2013-12-11,8.387,3.2,-3.0,4.0,0.5,6.5
2013-12-12,12.6579999,6.5,2.0,10.0,0.0,5.2
2013-12-13,7.927,10.8,8.0,12.0,0.3,12.5
2013-12-14,11.441,9.2,5.0,12.0,2.0,21.5
2013-12-15,15.3340001,11.8,10.0,13.0,1.3,21.3
2013-12-16,7.676,12.0,9.0,13.0,8.9,22.9
2013-12-17,16.876,6.4,4.0,8.0,13.0,8.8
2013-12-18,9.071,9.2,6.0,11.0,2.5,20.9
2013-12-19,9.231,7.7,3.9,9.5,7.9,16.6
2013-12-20,10.246,7.7,4.0,11.0,3.8,21.4
2013-12-21,11.031,11.4,9.0,12.0,2.3,33.0
2013-12-22,12.299,9.1,6.0,11.0,6.6,24.8
2013-12-23,12.827,10.0,6.0,13.0,0.0,30.6
2013-12-24,11.374,9.4,6.0,12.0,26.9,25.3
2013-12-25,6.521,5.6,4.0,7.0,5.8,11.7
2013-12-26,12.456,5.1,3.0,8.0,1.8,11.5
2013-12-27,7.139,9.9,8.0,12.0,2.3,28.2
2013-12-28,15.3820002,6.9,4.0,9.0,0.0,12.8
2013-12-29,14.03,5.2,2.0,8.0,0.0,14.3
2013-12-30,10.628,9.6,8.0,11.0,0.3,24.2
2013-12-31,14.312,8.7,7.0,11.0,5.6,17.8
2014-01-01,13.064,9.8,5.6,11.1,5.3,25.0
2014-01-02,10.411,9.7,7.0,11.0,13.7,19.4
2014-01-03,11.784,9.7,8.0,11.0,2.5,27.1
2014-01-04,11.67,8.7,5.0,10.0,7.6,20.8
2014-01-05,14.6120001,7.0,4.0,12.0,9.9,16.8
2014-01-06,9.748,12.1,10.0,13.0,8.9,30.4
2014-01-07,15.479,11.0,8.9,11.7,10.2,27.2
2014-01-08,11.178,10.1,6.7,11.2,5.3,15.8
2014-01-09,8.842,9.5,6.0,13.0,3.6,27.1
2014-01-10,7.701,7.7,5.0,11.0,0.0,15.7
2014-01-11,10.217,7.3,3.0,9.0,1.8,13.8
2014-01-12,10.725,4.8,1.0,10.0,0.0,10.8
2014-01-13,6.343,8.2,7.0,10.0,2.3,15.0
2014-01-14,5.791,6.0,1.2,7.2,5.1,13.4
2014-01-15,13.826,10.1,6.0,10.0,4.6,15.7
2014-01-16,7.332,9.8,9.0,11.0,2.8,17.5
2014-01-17,5.217,8.0,7.0,9.0,10.9,17.8
2014-01-18,13.505,8.9,8.0,10.0,7.1,15.6
2014-01-19,11.245,7.8,6.0,9.0,0.8,10.9
2014-01-20,6.598,4.9,-2.0,9.0,0.0,2.8
2014-01-21,7.05,4.5,2.0,9.0,0.3,8.4
2014-01-22,11.8380001,8.2,6.0,10.0,8.6,11.9
2014-01-23,8.878,6.7,5.0,9.0,0.3,20.4
2014-01-24,9.072,6.2,4.0,8.0,1.5,11.8
2014-01-25,13.717,9.0,5.0,11.0,5.6,19.1
2014-01-26,10.466,6.7,4.0,10.0,1.8,20.8
2014-01-27,7.278,5.6,3.0,8.0,5.1,21.5
2014-01-28,7.806,7.0,5.0,8.0,1.8,15.5
2014-01-29,14.915,5.2,4.0,6.0,1.5,18.7
2014-01-30,7.182,5.2,3.2,6.0,19.1,10.0
2014-01-31,7.556,6.0,1.0,9.0,0.3,15.2
2014-02-01,13.047,8.0,6.0,10.0,19.8,25.5
2014-02-02,10.714,8.1,7.0,10.0,0.0,18.7
2014-02-03,6.904,6.5,5.0,8.0,0.0,18.9
2014-02-04,8.17,7.4,3.0,8.0,0.0,21.6
2014-02-05,7.885,8.5,6.0,11.0,11.2,30.2
2014-02-06,7.806,8.5,6.0,11.0,1.5,20.8
2014-02-07,13.864,8.4,5.0,11.0,19.1,20.9
2014-02-08,9.598,8.4,6.0,9.0,5.8,31.0
2014-02-09,8.781,7.7,4.0,8.0,2.3,30.8
2014-02-10,7.466,6.2,5.0,9.0,0.0,13.1
2014-02-11,6.817,6.3,4.0,9.0,1.5,21.8
2014-02-12,7.603,6.9,4.0,9.0,2.3,26.8
2014-02-13,6.882,6.4,5.0,8.0,8.1,23.8
2014-02-14,9.632,7.9,4.0,13.0,0.0,25.7
2014-02-15,6.571,9.1,5.0,10.0,10.2,36.5
2014-02-16,6.365,6.8,4.0,10.0,0.5,15.1
2014-02-17,8.378,8.5,5.0,11.0,0.0,13.6
2014-02-18,7.626,9.1,7.0,11.0,2.3,13.1
2014-02-19,7.881,8.4,6.0,11.0,5.8,15.1
2014-02-20,8.855,10.8,6.0,12.0,0.0,20.8
2014-02-21,7.201,7.6,5.0,11.0,1.5,21.6
2014-02-22,10.8089999,8.6,6.0,12.0,0.0,20.4
2014-02-23,8.603,10.9,9.0,11.0,0.0,24.3
2014-02-24,8.819,11.3,9.0,14.0,0.0,19.3
2014-02-25,6.971,9.8,8.0,12.0,3.3,20.9
2014-02-26,12.371,8.4,6.0,12.0,2.5,15.1
2014-02-27,8.804,8.4,5.0,11.0,1.8,20.0
2014-02-28,0.134,5.6,4.0,7.0,3.3,16.1
